# wavelength 	 flux_density
3.812101000000000113e+03 1.277420000000000156e+14
3.812907000000000153e+03 1.251200000000000000e+14
3.813713999999999942e+03 1.271860000000000000e+14
3.814521000000000186e+03 1.266570000000000000e+14
3.815327999999999975e+03 1.259760000000000156e+14
3.816134000000000015e+03 1.273670000000000000e+14
3.816940999999999804e+03 1.262310000000000000e+14
3.817748000000000047e+03 1.263020000000000000e+14
3.818554999999999836e+03 1.254970000000000156e+14
3.819360999999999876e+03 1.279840000000000000e+14
3.820167999999999665e+03 1.253380000000000156e+14
3.820974000000000160e+03 1.262650000000000156e+14
3.821780999999999949e+03 1.257350000000000156e+14
3.822588000000000193e+03 1.265210000000000156e+14
3.823394999999999982e+03 1.256260000000000000e+14
3.824201000000000022e+03 1.262690000000000000e+14
3.825006999999999607e+03 1.255200000000000000e+14
3.825813999999999851e+03 1.264560000000000000e+14
3.826620999999999640e+03 1.245530000000000156e+14
3.827427000000000135e+03 1.270050000000000156e+14
3.828233999999999924e+03 1.257880000000000156e+14
3.829039999999999964e+03 1.255100000000000000e+14
3.829847000000000207e+03 1.248660000000000156e+14
3.830652999999999793e+03 1.248650000000000000e+14
3.831460000000000036e+03 1.234870000000000000e+14
3.832266000000000076e+03 1.246950000000000156e+14
3.833073000000000320e+03 1.251110000000000000e+14
3.833878999999999905e+03 1.229430000000000000e+14
3.834686000000000149e+03 1.249940000000000156e+14
3.835491999999999734e+03 1.245450000000000000e+14
3.836298000000000229e+03 1.238650000000000000e+14
3.837105000000000018e+03 1.255410000000000000e+14
3.837911000000000058e+03 1.238130000000000156e+14
3.838717999999999847e+03 1.245260000000000156e+14
3.839523999999999887e+03 1.244270000000000000e+14
3.840329999999999927e+03 1.236730000000000000e+14
3.841136999999999716e+03 1.238070000000000000e+14
3.841943000000000211e+03 1.232600000000000000e+14
3.842748999999999796e+03 1.228810000000000156e+14
3.843556000000000040e+03 1.229160000000000000e+14
3.844361999999999625e+03 1.243070000000000156e+14
3.845168999999999869e+03 1.233040000000000000e+14
3.845975000000000364e+03 1.229730000000000156e+14
3.846780999999999949e+03 1.227570000000000000e+14
3.847586999999999989e+03 1.237390000000000156e+14
3.848393000000000029e+03 1.233580000000000156e+14
3.849200000000000273e+03 1.216280000000000000e+14
3.850005999999999858e+03 1.218020000000000156e+14
3.850811999999999898e+03 1.198690000000000000e+14
3.851618999999999687e+03 1.223000000000000000e+14
3.852425000000000182e+03 1.228950000000000000e+14
3.853231000000000222e+03 1.207620000000000156e+14
3.854036999999999807e+03 1.216800000000000156e+14
3.854842999999999847e+03 1.194550000000000000e+14
3.855648999999999887e+03 1.228640000000000000e+14
3.856456000000000131e+03 1.221050000000000000e+14
3.857262000000000171e+03 1.208850000000000156e+14
3.858067999999999756e+03 1.216900000000000000e+14
3.858874000000000251e+03 1.220270000000000000e+14
3.859679999999999836e+03 1.209020000000000156e+14
3.860485999999999876e+03 1.221330000000000000e+14
3.861292999999999665e+03 1.218870000000000156e+14
3.862099000000000160e+03 1.218290000000000156e+14
3.862905000000000200e+03 1.169140000000000000e+14
3.863710999999999785e+03 1.180550000000000156e+14
3.864517000000000280e+03 1.185600000000000000e+14
3.865322999999999865e+03 1.161840000000000156e+14
3.866128999999999905e+03 1.092320000000000000e+14
3.866934999999999945e+03 1.092890000000000000e+14
3.867740999999999985e+03 1.156810000000000000e+14
3.868547000000000025e+03 1.179850000000000156e+14
3.869352999999999611e+03 1.157420000000000000e+14
3.870159000000000106e+03 1.185070000000000000e+14
3.870965000000000146e+03 1.169840000000000000e+14
3.871770999999999731e+03 1.195960000000000156e+14
3.872577000000000226e+03 1.162980000000000000e+14
3.873382999999999811e+03 1.139490000000000156e+14
3.874188999999999851e+03 1.160070000000000000e+14
3.874995000000000346e+03 1.172240000000000156e+14
3.875800999999999931e+03 1.162290000000000156e+14
3.876606999999999971e+03 1.187860000000000000e+14
3.877413000000000011e+03 1.204740000000000000e+14
3.878219000000000051e+03 1.187340000000000156e+14
3.879025000000000091e+03 1.181510000000000156e+14
3.879830999999999676e+03 1.146760000000000156e+14
3.880637000000000171e+03 1.127600000000000000e+14
3.881442999999999756e+03 1.177090000000000000e+14
3.882248000000000047e+03 1.150420000000000156e+14
3.883054000000000087e+03 1.159790000000000156e+14
3.883859999999999673e+03 1.137390000000000156e+14
3.884666000000000167e+03 1.162770000000000000e+14
3.885472000000000207e+03 1.175970000000000156e+14
3.886277999999999793e+03 1.144090000000000156e+14
3.887084000000000287e+03 1.130370000000000000e+14
3.887889999999999873e+03 1.143560000000000156e+14
3.888695999999999913e+03 1.137120000000000000e+14
3.889501000000000204e+03 1.131570000000000000e+14
3.890306999999999789e+03 1.123910000000000000e+14
3.891112999999999829e+03 1.100990000000000000e+14
3.891919000000000324e+03 1.146220000000000000e+14
3.892724999999999909e+03 1.145600000000000156e+14
3.893530000000000200e+03 1.142290000000000000e+14
3.894336000000000240e+03 1.120210000000000000e+14
3.895141999999999825e+03 1.136410000000000000e+14
3.895948000000000320e+03 1.112860000000000000e+14
3.896753999999999905e+03 1.132030000000000000e+14
3.897559000000000196e+03 1.135420000000000000e+14
3.898365000000000236e+03 1.121230000000000156e+14
3.899170999999999822e+03 1.139490000000000156e+14
3.899976999999999862e+03 1.146020000000000000e+14
3.900782999999999902e+03 1.129090000000000000e+14
3.901587999999999738e+03 1.153560000000000000e+14
3.902394000000000233e+03 1.122390000000000156e+14
3.903199999999999818e+03 1.140830000000000156e+14
3.904005000000000109e+03 1.137350000000000000e+14
3.904811000000000149e+03 1.142300000000000156e+14
3.905616999999999734e+03 1.130660000000000000e+14
3.906423000000000229e+03 1.127190000000000000e+14
3.907228000000000065e+03 1.124470000000000000e+14
3.908033999999999651e+03 1.137630000000000156e+14
3.908840000000000146e+03 1.108380000000000000e+14
3.909644999999999982e+03 1.120250000000000000e+14
3.910451000000000022e+03 1.109310000000000156e+14
3.911257000000000062e+03 1.106940000000000000e+14
3.912062000000000353e+03 1.089100000000000156e+14
3.912867999999999938e+03 1.123330000000000000e+14
3.913673999999999978e+03 1.115820000000000000e+14
3.914479000000000269e+03 1.147050000000000156e+14
3.915284999999999854e+03 1.146790000000000000e+14
3.916091000000000349e+03 1.131230000000000000e+14
3.916895999999999731e+03 1.122340000000000156e+14
3.917701999999999771e+03 1.144870000000000000e+14
3.918508000000000266e+03 1.147460000000000156e+14
3.919312999999999647e+03 1.141980000000000000e+14
3.920119000000000142e+03 1.134290000000000000e+14
3.920923999999999978e+03 1.162600000000000000e+14
3.921730000000000018e+03 1.149800000000000000e+14
3.922536000000000058e+03 1.141060000000000000e+14
3.923341000000000349e+03 1.133650000000000000e+14
3.924146999999999935e+03 1.131990000000000000e+14
3.924952999999999975e+03 1.166400000000000000e+14
3.925758000000000266e+03 1.134100000000000000e+14
3.926563999999999851e+03 1.121900000000000156e+14
3.927369000000000142e+03 1.123130000000000156e+14
3.928175000000000182e+03 1.139670000000000000e+14
3.928980000000000018e+03 1.112480000000000000e+14
3.929786000000000058e+03 1.135440000000000156e+14
3.930591999999999643e+03 1.119370000000000000e+14
3.931396999999999935e+03 1.145740000000000000e+14
3.932202999999999975e+03 1.134440000000000000e+14
3.933008000000000266e+03 1.117910000000000156e+14
3.933813999999999851e+03 1.098230000000000156e+14
3.934619000000000142e+03 1.127740000000000000e+14
3.935424999999999727e+03 1.105480000000000156e+14
3.936230999999999767e+03 1.103420000000000000e+14
3.937036000000000058e+03 1.122240000000000156e+14
3.937841999999999643e+03 1.122400000000000000e+14
3.938646999999999935e+03 1.127760000000000156e+14
3.939452999999999975e+03 1.105360000000000156e+14
3.940257999999999811e+03 1.131670000000000000e+14
3.941063999999999851e+03 1.124350000000000000e+14
3.941869000000000142e+03 1.124200000000000000e+14
3.942674999999999727e+03 1.111630000000000000e+14
3.943480000000000018e+03 1.131550000000000000e+14
3.944286000000000058e+03 1.126190000000000156e+14
3.945091000000000349e+03 1.106490000000000156e+14
3.945896999999999935e+03 1.115950000000000000e+14
3.946702000000000226e+03 1.108010000000000156e+14
3.947507999999999811e+03 1.123380000000000000e+14
3.948313000000000102e+03 1.142480000000000000e+14
3.949119000000000142e+03 1.125560000000000000e+14
3.949924000000000433e+03 1.099430000000000156e+14
3.950730000000000018e+03 1.108290000000000000e+14
3.951534999999999854e+03 1.085470000000000000e+14
3.952340999999999894e+03 1.093610000000000000e+14
3.953145999999999731e+03 1.103330000000000000e+14
3.953952000000000226e+03 1.096150000000000000e+14
3.954757000000000062e+03 1.106960000000000000e+14
3.955563000000000102e+03 1.112780000000000156e+14
3.956367999999999938e+03 1.089450000000000000e+14
3.957173999999999978e+03 1.109290000000000000e+14
3.957978999999999814e+03 1.109310000000000156e+14
3.958785000000000309e+03 1.114020000000000000e+14
3.959590000000000146e+03 1.116870000000000156e+14
3.960395999999999731e+03 1.061680000000000000e+14
3.961201000000000022e+03 1.098000000000000000e+14
3.962006999999999607e+03 1.117930000000000156e+14
3.962811999999999898e+03 1.106390000000000156e+14
3.963617999999999938e+03 1.128970000000000000e+14
3.964423000000000229e+03 1.109700000000000000e+14
3.965228999999999814e+03 1.077560000000000000e+14
3.966034000000000106e+03 1.097900000000000000e+14
3.966840000000000146e+03 1.080410000000000156e+14
3.967644999999999982e+03 1.086920000000000000e+14
3.968451000000000022e+03 1.083840000000000000e+14
3.969256000000000313e+03 1.076750000000000156e+14
3.970061999999999898e+03 1.081710000000000156e+14
3.970867000000000189e+03 1.086040000000000156e+14
3.971673000000000229e+03 1.079140000000000000e+14
3.972478000000000065e+03 1.093230000000000000e+14
3.973282999999999902e+03 1.082310000000000156e+14
3.974089000000000397e+03 1.071540000000000156e+14
3.974893999999999778e+03 1.052860000000000000e+14
3.975699999999999818e+03 1.065420000000000000e+14
3.976505000000000109e+03 1.064020000000000000e+14
3.977310999999999694e+03 1.082380000000000156e+14
3.978115999999999985e+03 1.072860000000000000e+14
3.978921000000000276e+03 1.049960000000000000e+14
3.979726999999999862e+03 1.045580000000000156e+14
3.980532000000000153e+03 1.051270000000000000e+14
3.981338000000000193e+03 1.045100000000000156e+14
3.982143000000000029e+03 1.064490000000000156e+14
3.982949000000000069e+03 1.042040000000000156e+14
3.983753999999999905e+03 1.056170000000000000e+14
3.984559999999999945e+03 1.041780000000000156e+14
3.985364999999999782e+03 1.034660000000000000e+14
3.986171000000000276e+03 9.946160000000000000e+13
3.986975999999999658e+03 1.023520000000000156e+14
3.987782000000000153e+03 1.040390000000000000e+14
3.988586999999999989e+03 1.054010000000000156e+14
3.989393000000000029e+03 1.033090000000000000e+14
3.990197999999999865e+03 1.053090000000000000e+14
3.991004000000000360e+03 1.037350000000000000e+14
3.991808999999999742e+03 1.039870000000000156e+14
3.992614999999999782e+03 1.043530000000000156e+14
3.993420000000000073e+03 1.063790000000000156e+14
3.994225999999999658e+03 1.046190000000000000e+14
3.995030999999999949e+03 1.012320000000000156e+14
3.995836000000000240e+03 1.038780000000000000e+14
3.996641999999999825e+03 1.041260000000000000e+14
3.997447000000000116e+03 1.027340000000000000e+14
3.998253000000000156e+03 1.033180000000000156e+14
3.999057999999999993e+03 1.037750000000000156e+14
3.999864000000000033e+03 1.044080000000000000e+14
4.000669000000000324e+03 1.031990000000000000e+14
4.001474999999999909e+03 1.052000000000000000e+14
4.002280999999999949e+03 1.042400000000000156e+14
4.003085999999999785e+03 1.060820000000000000e+14
4.003891000000000531e+03 1.046160000000000156e+14
4.004697000000000116e+03 1.053020000000000156e+14
4.005501999999999953e+03 1.016140000000000000e+14
4.006307999999999538e+03 1.037760000000000000e+14
4.007113000000000284e+03 1.036270000000000000e+14
4.007919000000000324e+03 1.039650000000000000e+14
4.008724000000000160e+03 1.033900000000000156e+14
4.009529999999999745e+03 1.055230000000000000e+14
4.010335000000000491e+03 1.048910000000000000e+14
4.011141000000000076e+03 1.035420000000000156e+14
4.011947000000000116e+03 1.052520000000000156e+14
4.012751999999999953e+03 1.039020000000000000e+14
4.013556999999999789e+03 1.048150000000000000e+14
4.014363000000000284e+03 1.029200000000000156e+14
4.015169000000000324e+03 1.033340000000000000e+14
4.015974000000000160e+03 1.023590000000000156e+14
4.016778999999999542e+03 1.016890000000000000e+14
4.017585000000000491e+03 9.854360000000000000e+13
4.018391000000000076e+03 9.896690000000000000e+13
4.019197000000000116e+03 1.008580000000000000e+14
4.020001999999999953e+03 1.000880000000000156e+14
4.020806999999999789e+03 9.961190000000000000e+13
4.021613000000000284e+03 1.037940000000000000e+14
4.022418000000000120e+03 1.003040000000000000e+14
4.023223999999999705e+03 1.014960000000000000e+14
4.024029999999999745e+03 1.011180000000000000e+14
4.024835000000000491e+03 1.029920000000000000e+14
4.025640000000000327e+03 1.023180000000000156e+14
4.026445999999999913e+03 1.028960000000000156e+14
4.027251999999999953e+03 1.043710000000000000e+14
4.028057999999999538e+03 1.039640000000000000e+14
4.028863000000000284e+03 1.043800000000000156e+14
4.029669000000000324e+03 1.021710000000000156e+14
4.030474999999999909e+03 1.024130000000000000e+14
4.031279999999999745e+03 1.004830000000000156e+14
4.032085000000000491e+03 1.026410000000000156e+14
4.032891000000000076e+03 1.043370000000000000e+14
4.033697000000000116e+03 1.010490000000000156e+14
4.034503000000000156e+03 1.042450000000000156e+14
4.035307999999999538e+03 1.005630000000000000e+14
4.036114000000000487e+03 1.042590000000000000e+14
4.036919000000000324e+03 1.038130000000000000e+14
4.037724999999999909e+03 1.018660000000000000e+14
4.038530999999999949e+03 1.004020000000000000e+14
4.039335999999999785e+03 1.000860000000000156e+14
4.040142000000000280e+03 9.987350000000000000e+13
4.040947000000000116e+03 9.982570000000000000e+13
4.041752999999999702e+03 1.046530000000000000e+14
4.042558999999999742e+03 1.033860000000000000e+14
4.043364999999999782e+03 1.024500000000000000e+14
4.044170000000000073e+03 1.001930000000000000e+14
4.044976000000000113e+03 1.022320000000000156e+14
4.045782000000000153e+03 1.038370000000000000e+14
4.046586999999999534e+03 9.994180000000001562e+13
4.047392999999999574e+03 1.017710000000000000e+14
4.048199000000000524e+03 1.016280000000000000e+14
4.049003999999999905e+03 1.045340000000000156e+14
4.049809999999999945e+03 1.028890000000000156e+14
4.050615999999999985e+03 1.027030000000000000e+14
4.051421999999999571e+03 9.776840000000000000e+13
4.052227000000000317e+03 9.784480000000000000e+13
4.053032999999999902e+03 9.817520000000001562e+13
4.053838999999999942e+03 9.556430000000001562e+13
4.054644999999999982e+03 1.023590000000000156e+14
4.055450000000000273e+03 1.032590000000000000e+14
4.056256000000000313e+03 1.034620000000000156e+14
4.057062000000000353e+03 9.862470000000001562e+13
4.057867999999999938e+03 1.002870000000000000e+14
4.058672999999999774e+03 1.001930000000000000e+14
4.059478999999999814e+03 9.888250000000001562e+13
4.060285000000000309e+03 9.961950000000001562e+13
4.061090000000000146e+03 9.735580000000000000e+13
4.061895999999999731e+03 1.014410000000000000e+14
4.062701999999999771e+03 9.995340000000000000e+13
4.063507999999999811e+03 9.929070000000000000e+13
4.064314000000000306e+03 9.955920000000000000e+13
4.065119000000000142e+03 9.850430000000000000e+13
4.065925999999999931e+03 9.933120000000001562e+13
4.066730999999999767e+03 9.943100000000001562e+13
4.067536999999999807e+03 1.007820000000000156e+14
